rank	word	reason
62366	11-prozentig	non_word_chars
62367	11-prozentige	non_word_chars
62368	11-prozentigem	non_word_chars
62369	11-prozentigen	non_word_chars
62370	11-prozentiger	non_word_chars
62371	11-prozentiges	non_word_chars
62372	11-tägig	non_word_chars
62373	11-tägige	non_word_chars
62374	11-tägigem	non_word_chars
62375	11-tägigen	non_word_chars
62376	11-tägiger	non_word_chars
62377	11-tägiges	non_word_chars
62378	11-wöchig	non_word_chars
62379	11-wöchige	non_word_chars
62380	11-wöchigem	non_word_chars
62381	11-wöchigen	non_word_chars
62382	11-wöchiger	non_word_chars
62383	11-wöchiges	non_word_chars
62384	11. September	non_word_chars
62385	11. Septembers	non_word_chars
62386	110-m-Hürdenlauf	non_word_chars
62387	110-m-Hürdenlaufes	non_word_chars
62388	110-m-Hürdenlaufs	non_word_chars
62389	110-m-Hürdenläufe	non_word_chars
62390	110-m-Hürdenläufen	non_word_chars
62391	110-Meter-Hürdenlauf	non_word_chars
62392	110-Meter-Hürdenlaufes	non_word_chars
62393	110-Meter-Hürdenlaufs	non_word_chars
62394	110-Meter-Hürdenläufe	non_word_chars
62395	110-Meter-Hürdenläufen	non_word_chars
62396	11prozentig	non_word_chars
62397	11prozentige	non_word_chars
62398	11prozentigem	non_word_chars
62399	11prozentigen	non_word_chars
62400	11prozentiger	non_word_chars
62401	11prozentiges	non_word_chars
62402	12-minütig	non_word_chars
62403	12-minütige	non_word_chars
62404	12-minütigem	non_word_chars
62405	12-minütigen	non_word_chars
62406	12-minütiger	non_word_chars
62407	12-minütiges	non_word_chars
62408	12-prozentig	non_word_chars
62409	12-prozentige	non_word_chars
62410	12-prozentigem	non_word_chars
62411	12-prozentigen	non_word_chars
62412	12-prozentiger	non_word_chars
62413	12-prozentiges	non_word_chars
62414	12-seitig	non_word_chars
62415	12-seitige	non_word_chars
62416	12-seitigem	non_word_chars
62417	12-seitigen	non_word_chars
62418	12-seitiger	non_word_chars
62419	12-seitiges	non_word_chars
62420	12-tägig	non_word_chars
62421	12-tägige	non_word_chars
62422	12-tägigem	non_word_chars
62423	12-tägigen	non_word_chars
62424	12-tägiger	non_word_chars
62425	12-tägiges	non_word_chars
62426	12-wöchig	non_word_chars
62427	12-wöchige	non_word_chars
62428	12-wöchigem	non_word_chars
62429	12-wöchigen	non_word_chars
62430	12-wöchiger	non_word_chars
62431	12-wöchiges	non_word_chars
62432	12prozentig	non_word_chars
62433	12prozentige	non_word_chars
62434	12prozentigem	non_word_chars
62435	12prozentigen	non_word_chars
62436	12prozentiger	non_word_chars
62437	12prozentiges	non_word_chars
62438	12seitig	non_word_chars
62439	12seitige	non_word_chars
62440	12seitigem	non_word_chars
62441	12seitigen	non_word_chars
62442	12seitiger	non_word_chars
62443	12seitiges	non_word_chars
62444	1312	non_word_chars
62445	1337	non_word_chars
62446	14-tägig	non_word_chars
62447	14-tägige	non_word_chars
62448	14-tägigem	non_word_chars
62449	14-tägigen	non_word_chars
62450	14-tägiger	non_word_chars
62451	14-tägiges	non_word_chars
62452	14K	non_word_chars
62453	15-jährig	non_word_chars
62454	15-Jährige	non_word_chars
62455	15-jährige	non_word_chars
62456	15-jährigem	non_word_chars
62457	15-Jährigem	non_word_chars
62458	15-jährigen	non_word_chars
62459	15-Jährigen	non_word_chars
62460	15-jähriger	non_word_chars
62461	15-Jähriger	non_word_chars
62462	15-jähriges	non_word_chars
62463	15-minütig	non_word_chars
62464	15-minütige	non_word_chars
62465	15-minütigem	non_word_chars
62466	15-minütigen	non_word_chars
62467	15-minütiger	non_word_chars
62468	15-minütiges	non_word_chars
62469	15-prozentig	non_word_chars
62470	15-prozentige	non_word_chars
62471	15-prozentigem	non_word_chars
62472	15-prozentigen	non_word_chars
62473	15-prozentiger	non_word_chars
62474	15-prozentiges	non_word_chars
62475	15prozentig	non_word_chars
62476	15prozentige	non_word_chars
62477	15prozentigem	non_word_chars
62478	15prozentigen	non_word_chars
62479	15prozentiger	non_word_chars
62480	15prozentiges	non_word_chars
62481	161	non_word_chars
62482	17-Kilometer-Lauf	non_word_chars
62483	17-Kilometer-Laufe	non_word_chars
62484	17-Kilometer-Laufes	non_word_chars
62485	17-Kilometer-Laufs	non_word_chars
62486	17-Kilometer-Läufe	non_word_chars
62487	17-Kilometer-Läufen	non_word_chars
62488	180-Grad-Drehung	non_word_chars
62489	180-Grad-Drehungen	non_word_chars
62490	1G-Regel	non_word_chars
62491	1G-Regeln	non_word_chars
62492	1prozentig	non_word_chars
62493	1prozentige	non_word_chars
62494	1prozentigem	non_word_chars
62495	1prozentigen	non_word_chars
62496	1prozentiger	non_word_chars
62497	1prozentiges	non_word_chars
62498	2 Chr	non_word_chars
62499	2 Joh	non_word_chars
62500	2 Kor	non_word_chars
62501	2 Kön	non_word_chars
62502	2 Makk	non_word_chars
62503	2 Mos	non_word_chars
62504	2 Petr	non_word_chars
62505	2 Thess	non_word_chars
62506	2 Tim	non_word_chars
62507	2,3,4,5,6-Pentahydroxyhexansäure	non_word_chars
62508	2,3-Dihydroxybernsteinsäure	non_word_chars
62509	2,3-Dihydroxybutandisäure	non_word_chars
62510	2,4,6-Trihydroxypyrimidin	non_word_chars
62511	2,4,6-Trihydroxypyrimidins	non_word_chars
62512	2,4,6-Trinitrophenol	non_word_chars
62513	2,4,6-Trinitrophenols	non_word_chars
62514	2,5G-Regel	non_word_chars
62515	2,5G-Regeln	non_word_chars
62516	2,6,8-Trihydroxypurin	non_word_chars
62517	2,6,8-Trihydroxypurins	non_word_chars
62518	2-Acetoxybenzoesäure	non_word_chars
62519	2-achsig	non_word_chars
62520	2-achsige	non_word_chars
62521	2-achsigem	non_word_chars
62522	2-achsigen	non_word_chars
62523	2-achsiger	non_word_chars
62524	2-achsiges	non_word_chars
62525	2-Amino-3-methylbutansäure	non_word_chars
62526	2-Aminobutandisäure	non_word_chars
62527	2-Aminoisovaleriansäure	non_word_chars
62528	2-armig	non_word_chars
62529	2-armige	non_word_chars
62530	2-armigem	non_word_chars
62531	2-armigen	non_word_chars
62532	2-armiger	non_word_chars
62533	2-armiges	non_word_chars
62534	2-basig	non_word_chars
62535	2-basige	non_word_chars
62536	2-basigem	non_word_chars
62537	2-basigen	non_word_chars
62538	2-basiger	non_word_chars
62539	2-basiges	non_word_chars
62540	2-Butanol	non_word_chars
62541	2-Butanols	non_word_chars
62542	2-Butanon	non_word_chars
62543	2-Butanons	non_word_chars
62544	2-Butin	non_word_chars
62545	2-Butins	non_word_chars
62546	2-Cent-Münze	non_word_chars
62547	2-Cent-Münzen	non_word_chars
62548	2-Cent-Stück	non_word_chars
62549	2-Cent-Stücke	non_word_chars
62550	2-Cent-Stücken	non_word_chars
62551	2-Cent-Stückes	non_word_chars
62552	2-Cent-Stücks	non_word_chars
62553	2-Euro-Münze	non_word_chars
62554	2-Euro-Münzen	non_word_chars
62555	2-Euro-Stück	non_word_chars
62556	2-Euro-Stücke	non_word_chars
62557	2-Euro-Stücken	non_word_chars
62558	2-Euro-Stückes	non_word_chars
62559	2-Euro-Stücks	non_word_chars
62560	2-geschossig	non_word_chars
62561	2-geschossige	non_word_chars
62562	2-geschossigem	non_word_chars
62563	2-geschossigen	non_word_chars
62564	2-geschossiger	non_word_chars
62565	2-geschossiges	non_word_chars
62566	2-Hexanol	non_word_chars
62567	2-Hexanols	non_word_chars
62568	2-Hydroxybenzoesäure	non_word_chars
62569	2-Hydroxypropansäure	non_word_chars
62570	2-Mark-Schein	non_word_chars
62571	2-Mark-Scheine	non_word_chars
62572	2-Mark-Scheinen	non_word_chars
62573	2-Mark-Scheines	non_word_chars
62574	2-Mark-Scheins	non_word_chars
62575	2-Meter-Mann	non_word_chars
62576	2-Meter-Mannes	non_word_chars
62577	2-Meter-Manns	non_word_chars
62578	2-Meter-Männer	non_word_chars
62579	2-Meter-Männern	non_word_chars
62580	2-Methyl-1-propanol	non_word_chars
62581	2-Methyl-1-propanols	non_word_chars
62582	2-Methyl-2-propanol	non_word_chars
62583	2-Methyl-2-propanols	non_word_chars
62584	2-minütig	non_word_chars
62585	2-minütige	non_word_chars
62586	2-minütigem	non_word_chars
62587	2-minütigen	non_word_chars
62588	2-minütiger	non_word_chars
62589	2-minütiges	non_word_chars
62590	2-Oxopropansäure	non_word_chars
62591	2-Propanol	non_word_chars
62592	2-Propanols	non_word_chars
62593	2-Propen-1-ol	non_word_chars
62594	2-Propen-1-ols	non_word_chars
62595	2-Propenal	non_word_chars
62596	2-Propenals	non_word_chars
62597	2-Propenol	non_word_chars
62598	2-Propenols	non_word_chars
62599	2-prozentig	non_word_chars
62600	2-prozentige	non_word_chars
62601	2-prozentigem	non_word_chars
62602	2-prozentigen	non_word_chars
62603	2-prozentiger	non_word_chars
62604	2-prozentiges	non_word_chars
62605	2-teilig	non_word_chars
62606	2-teilige	non_word_chars
62607	2-teiligem	non_word_chars
62608	2-teiligen	non_word_chars
62609	2-teiliger	non_word_chars
62610	2-teiliges	non_word_chars
62611	2-tägig	non_word_chars
62612	2-tägige	non_word_chars
62613	2-tägigem	non_word_chars
62614	2-tägigen	non_word_chars
62615	2-tägiger	non_word_chars
62616	2-tägiges	non_word_chars
62617	2-wöchig	non_word_chars
62618	2-wöchige	non_word_chars
62619	2-wöchigem	non_word_chars
62620	2-wöchigen	non_word_chars
62621	2-wöchiger	non_word_chars
62622	2-wöchiges	non_word_chars
62623	2-Zimmer-Wohnung	non_word_chars
62624	2-Zimmer-Wohnungen	non_word_chars
62625	2.	non_word_chars
62626	2. Johannesbrief	non_word_chars
62627	2. Johannesbriefes	non_word_chars
62628	2. Johannesbriefs	non_word_chars
62629	2. Korintherbrief	non_word_chars
62630	2. Korintherbriefes	non_word_chars
62631	2. Korintherbriefs	non_word_chars
62632	2. Petrusbrief	non_word_chars
62633	2. Petrusbriefes	non_word_chars
62634	2. Petrusbriefs	non_word_chars
62635	2. Thessalonicherbrief	non_word_chars
62636	2. Thessalonicherbriefes	non_word_chars
62637	2. Thessalonicherbriefs	non_word_chars
62638	2. Timotheusbrief	non_word_chars
62639	2. Timotheusbriefes	non_word_chars
62640	2. Timotheusbriefs	non_word_chars
62641	2. Weltkrieg	non_word_chars
62642	2. Weltkrieges	non_word_chars
62643	2. Weltkriegs	non_word_chars
62644	20-Cent-Münze	non_word_chars
62645	20-Cent-Münzen	non_word_chars
62646	20-Cent-Stück	non_word_chars
62647	20-Cent-Stücke	non_word_chars
62648	20-Cent-Stücken	non_word_chars
62649	20-Cent-Stückes	non_word_chars
62650	20-Cent-Stücks	non_word_chars
62651	20-DM-Schein	non_word_chars
62652	20-DM-Scheine	non_word_chars
62653	20-DM-Scheinen	non_word_chars
62654	20-DM-Scheines	non_word_chars
62655	20-DM-Scheins	non_word_chars
62656	20-Euro-Schein	non_word_chars
62657	20-Euro-Scheine	non_word_chars
62658	20-Euro-Scheinen	non_word_chars
62659	20-Euro-Scheines	non_word_chars
62660	20-Euro-Scheins	non_word_chars
62661	20-Franken-Note	non_word_chars
62662	20-Franken-Noten	non_word_chars
62663	20-Franken-Schein	non_word_chars
62664	20-Franken-Scheine	non_word_chars
62665	20-Franken-Scheinen	non_word_chars
62666	20-Franken-Scheines	non_word_chars
62667	20-Franken-Scheins	non_word_chars
62668	20-Mark-Schein	non_word_chars
62669	20-Mark-Scheine	non_word_chars
62670	20-Mark-Scheinen	non_word_chars
62671	20-Mark-Scheines	non_word_chars
62672	20-Mark-Scheins	non_word_chars
62673	20-minütig	non_word_chars
62674	20-minütige	non_word_chars
62675	20-minütigem	non_word_chars
62676	20-minütigen	non_word_chars
62677	20-minütiger	non_word_chars
62678	20-minütiges	non_word_chars
62679	20-prozentig	non_word_chars
62680	20-prozentige	non_word_chars
62681	20-prozentigem	non_word_chars
62682	20-prozentigen	non_word_chars
62683	20-prozentiger	non_word_chars
62684	20-prozentiges	non_word_chars
62685	200-Euro-Schein	non_word_chars
62686	200-Euro-Scheine	non_word_chars
62687	200-Euro-Scheinen	non_word_chars
62688	200-Euro-Scheines	non_word_chars
62689	200-Euro-Scheins	non_word_chars
62690	200-Franken-Note	non_word_chars
62691	200-Franken-Noten	non_word_chars
62692	200-Franken-Schein	non_word_chars
62693	200-Franken-Scheine	non_word_chars
62694	200-Franken-Scheinen	non_word_chars
62695	200-Franken-Scheines	non_word_chars
62696	200-Franken-Scheins	non_word_chars
62697	200-Mark-Schein	non_word_chars
62698	200-Mark-Scheine	non_word_chars
62699	200-Mark-Scheinen	non_word_chars
62700	200-Mark-Scheines	non_word_chars
62701	200-Mark-Scheins	non_word_chars
62702	20prozentig	non_word_chars
62703	20prozentige	non_word_chars
62704	20prozentigem	non_word_chars
62705	20prozentigen	non_word_chars
62706	20prozentiger	non_word_chars
62707	20prozentiges	non_word_chars
62708	21-Jährige	non_word_chars
62709	21-Jährigen	non_word_chars
62710	21-Jähriger	non_word_chars
62711	24-Stunden-Rennen	non_word_chars
62712	24-Stunden-Rennens	non_word_chars
62713	24-Stunden-Supermarkt	non_word_chars
62714	24-Stunden-Supermarktes	non_word_chars
62715	24-Stunden-Supermarkts	non_word_chars
62716	24-Stunden-Supermärkte	non_word_chars
62717	24-Stunden-Supermärkten	non_word_chars
62718	24-Stunden-Tankstelle	non_word_chars
62719	24-Stunden-Tankstellen	non_word_chars
62720	24/7	non_word_chars
62721	25-minütig	non_word_chars
62722	25-minütige	non_word_chars
62723	25-minütigem	non_word_chars
62724	25-minütigen	non_word_chars
62725	25-minütiger	non_word_chars
62726	25-minütiges	non_word_chars
62727	25-prozentig	non_word_chars
62728	25-prozentige	non_word_chars
62729	25-prozentigem	non_word_chars
62730	25-prozentigen	non_word_chars
62731	25-prozentiger	non_word_chars
62732	25-prozentiges	non_word_chars
62733	25prozentig	non_word_chars
62734	25prozentige	non_word_chars
62735	25prozentigem	non_word_chars
62736	25prozentigen	non_word_chars
62737	25prozentiger	non_word_chars
62738	25prozentiges	non_word_chars
62739	2achsig	non_word_chars
62740	2achsige	non_word_chars
62741	2achsigem	non_word_chars
62742	2achsigen	non_word_chars
62743	2achsiger	non_word_chars
62744	2achsiges	non_word_chars
62745	2armig	non_word_chars
62746	2armige	non_word_chars
62747	2armigem	non_word_chars
62748	2armigen	non_word_chars
62749	2armiger	non_word_chars
62750	2armiges	non_word_chars
62751	2basig	non_word_chars
62752	2basige	non_word_chars
62753	2basigem	non_word_chars
62754	2basigen	non_word_chars
62755	2basiger	non_word_chars
62756	2basiges	non_word_chars
62757	2basisch	non_word_chars
62758	2basische	non_word_chars
62759	2basischem	non_word_chars
62760	2basischen	non_word_chars
62761	2basischer	non_word_chars
62762	2basisches	non_word_chars
62763	2blättrig	non_word_chars
62764	2blättrige	non_word_chars
62765	2blättrigem	non_word_chars
62766	2blättrigen	non_word_chars
62767	2blättriger	non_word_chars
62768	2blättriges	non_word_chars
62769	2D	non_word_chars
62770	2dimensional	non_word_chars
62771	2dimensionale	non_word_chars
62772	2dimensionalem	non_word_chars
62773	2dimensionalen	non_word_chars
62774	2dimensionaler	non_word_chars
62775	2dimensionales	non_word_chars
62776	2eiig	non_word_chars
62777	2eiige	non_word_chars
62778	2eiigem	non_word_chars
62779	2eiigen	non_word_chars
62780	2eiiger	non_word_chars
62781	2eiiges	non_word_chars
62782	2farbig	non_word_chars
62783	2farbige	non_word_chars
62784	2farbigem	non_word_chars
62785	2farbigen	non_word_chars
62786	2farbiger	non_word_chars
62787	2farbiges	non_word_chars
62788	2G	non_word_chars
62789	2G-Regel	non_word_chars
62790	2G-Regeln	non_word_chars
62791	2prozentig	non_word_chars
62792	2prozentige	non_word_chars
62793	2prozentigem	non_word_chars
62794	2prozentigen	non_word_chars
62795	2prozentiger	non_word_chars
62796	2prozentiges	non_word_chars
62797	2rädrig	non_word_chars
62798	2rädrige	non_word_chars
62799	2rädrigem	non_word_chars
62800	2rädrigen	non_word_chars
62801	2rädriger	non_word_chars
62802	2rädriges	non_word_chars
62803	3 Joh	non_word_chars
62804	3 Makk	non_word_chars
62805	3 Mos	non_word_chars
62806	3,4,5-Trihydroxybenzoesäure	non_word_chars
62807	3-achsig	non_word_chars
62808	3-achsige	non_word_chars
62809	3-achsigem	non_word_chars
62810	3-achsigen	non_word_chars
62811	3-achsiger	non_word_chars
62812	3-achsiges	non_word_chars
62813	3-D	non_word_chars
62814	3-D-Drucker	non_word_chars
62815	3-D-Druckern	non_word_chars
62816	3-D-Druckers	non_word_chars
62817	3-geschossig	non_word_chars
62818	3-geschossige	non_word_chars
62819	3-geschossigem	non_word_chars
62820	3-geschossigen	non_word_chars
62821	3-geschossiger	non_word_chars
62822	3-geschossiges	non_word_chars
62823	3-Hexanol	non_word_chars
62824	3-Hexanols	non_word_chars
62825	3-m-Brett	non_word_chars
62826	3-m-Brette	non_word_chars
62827	3-m-Bretter	non_word_chars
62828	3-m-Brettern	non_word_chars
62829	3-m-Brettes	non_word_chars
62830	3-m-Bretts	non_word_chars
62831	3-Meter-Brett	non_word_chars
62832	3-Meter-Brette	non_word_chars
62833	3-Meter-Bretter	non_word_chars
62834	3-Meter-Brettern	non_word_chars
62835	3-Meter-Brettes	non_word_chars
62836	3-Meter-Bretts	non_word_chars
62837	3-minütig	non_word_chars
62838	3-minütige	non_word_chars
62839	3-minütigem	non_word_chars
62840	3-minütigen	non_word_chars
62841	3-minütiger	non_word_chars
62842	3-minütiges	non_word_chars
62843	3-Phenylacrylsäure	non_word_chars
62844	3-prozentig	non_word_chars
62845	3-prozentige	non_word_chars
62846	3-prozentigem	non_word_chars
62847	3-prozentigen	non_word_chars
62848	3-prozentiger	non_word_chars
62849	3-prozentiges	non_word_chars
62850	3-teilig	non_word_chars
62851	3-teilige	non_word_chars
62852	3-teiligem	non_word_chars
62853	3-teiligen	non_word_chars
62854	3-teiliger	non_word_chars
62855	3-teiliges	non_word_chars
62856	3-tägig	non_word_chars
62857	3-tägige	non_word_chars
62858	3-tägigem	non_word_chars
62859	3-tägigen	non_word_chars
62860	3-tägiger	non_word_chars
62861	3-tägiges	non_word_chars
62862	3-Uhr-Vorstellung	non_word_chars
62863	3-Uhr-Vorstellungen	non_word_chars
62864	3-Uhr-Zug	non_word_chars
62865	3-Uhr-Zuge	non_word_chars
62866	3-Uhr-Zuges	non_word_chars
62867	3-Uhr-Zugs	non_word_chars
62868	3-Uhr-Züge	non_word_chars
62869	3-Uhr-Zügen	non_word_chars
62870	3-wöchig	non_word_chars
62871	3-wöchige	non_word_chars
62872	3-wöchigem	non_word_chars
62873	3-wöchigen	non_word_chars
62874	3-wöchiger	non_word_chars
62875	3-wöchiges	non_word_chars
62876	3-Zimmer-Wohnung	non_word_chars
62877	3-Zimmer-Wohnungen	non_word_chars
62878	3.	non_word_chars
62879	3. Johannesbrief	non_word_chars
62880	3. Johannesbriefes	non_word_chars
62881	3. Johannesbriefs	non_word_chars
62882	30-jährige Krieg	non_word_chars
62883	30-jährigem Krieg	non_word_chars
62884	30-jährigen Krieg	non_word_chars
62885	30-jährigen Krieges	non_word_chars
62886	30-jährigen Kriegs	non_word_chars
62887	30-jähriger Krieg	non_word_chars
62888	30-minütig	non_word_chars
62889	30-minütige	non_word_chars
62890	30-minütigem	non_word_chars
62891	30-minütigen	non_word_chars
62892	30-minütiger	non_word_chars
62893	30-minütiges	non_word_chars
62894	30-prozentig	non_word_chars
62895	30-prozentige	non_word_chars
62896	30-prozentigem	non_word_chars
62897	30-prozentigen	non_word_chars
62898	30-prozentiger	non_word_chars
62899	30-prozentiges	non_word_chars
62900	30er	non_word_chars
62901	30ern	non_word_chars
62902	30prozentig	non_word_chars
62903	30prozentige	non_word_chars
62904	30prozentigem	non_word_chars
62905	30prozentigen	non_word_chars
